Work ID,URL,Title,Authors,Fandoms,Language,Warnings,Ratings,Categories,Characters,Relationships,Tags,Words,Date Published,Date Updated,Chapters,Comments,Kudos,Bookmarks,Hits,Collections,Completion Status
43350733,https://archiveofourown.org/works/43350733,I Am Here For You,Otno,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù;穿书自救指南 | Scumbag System (Cartoon),English,Graphic Depictions Of Violence;Major Character Death,Teen And Up Audiences,M/M,Shěn Yuán | Shěn Qīngqiū;Shěn Jiǔ | Original Shěn Qīngqiū;Luò Bīnghé;System (Scum Villain),Original Shěn Qīngqiū/Shěn Yuán | Shěn Qīngqiū,Hurt/Comfort;Fluff and Angst;featuring: everyone’s cannonical inability to communicate;POV Shěn Yuán | Shěn Qīngqiū;POV Original Shěn Qīngqiū,40879,2022.12.01,26 Jul 2023,29/50,432,1311,244,28680,2,Incomplete
43328601,https://archiveofourown.org/works/43328601,The Grasping Darkness and Saving Hands,ValkyrieShepard,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Explicit,M/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū;Shěn Yuán | Shěn Qīngqiū's Family;Liǔ Qīnggē;Yuè Qīngyuán;Shàng Qīnghuá;Mòběi-jūn,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Liǔ Qīnggē/Shěn Yuán | Shěn Qīngqiū;Liǔ Qīnggē/Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Multi Chapter;Post-Canon;Post Happily Ever After;Threesome;Polyamory;Depression;Hurt/Comfort;Eventual Smut;Eventual Threesome;Established Relationship;Comfort;Humour;Dreams and Nightmares;handjob;blowjob;Deepthroating;mild sexual realisations;Romantic Rivalry;Fingering;Anal Sex;magic horny water;Missionary Position;Exhibitionism;Belly Bulge,39415,2022.11.29,28 Dec 2022,5/5,5,206,25,3991,0,Complete
43341651,https://archiveofourown.org/works/43341651,baby it's cold outside,Chiaroscuro555,陈情令 | The Untamed (TV);魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù;人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù;天官赐福 | Heaven Official's Blessing (Cartoon);天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Explicit,M/M,Lán Zhàn | Lán Wàngjī;Wèi Yīng | Wèi Wúxiàn;Shěn Yuán | Shěn Qīngqiū;Huā Chéng (Tiān Guān Cì Fú);Xiè Lián (Tiān Guān Cì Fú);Luò Bīnghé;Liǔ Qīnggē,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Christmas Fluff;Romance;Romantic Comedy;Light Angst;Happy Ending;Love;Bondage;BDSM;Light Dom/sub;Smut,15656,2022.11.30,18 Sep 2023,16/?,9,77,24,2082,0,Incomplete
43307427,https://archiveofourown.org/works/43307427,Fleeting Winters Touch,soymilked,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,General Audiences,M/M,Mòběi-jūn;Shàng Qīnghuá;Shěn Yuán | Shěn Qīngqiū,Mòběi-jūn/Shàng Qīnghuá,Young Mòběi Jūn;head disciple shang qinghua;linguang jun sucks;brief mentions of shen jiu;scary humans ew,1940,2022.11.28,28 Nov 2022,1/1,4,302,30,2154,0,Complete
43273603,https://archiveofourown.org/works/43273603,Reasons why I love Liu Qingge,Inkrivelbr,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,M/M,Liǔ Qīnggē;Shěn Yuán | Shěn Qīngqiū;Liǔ Míngyān;Shàng Qīnghuá;Yuè Qīngyuán;Mù Qīngfāng;Qí Qīngqī,Liǔ Qīnggē/Shěn Yuán | Shěn Qīngqiū;liushen - Relationship,Bottom Liǔ Qīnggē;Top Shěn Yuán | Shěn Qīngqiū;Shàng Qīnghuá & Shěn Yuán | Shěn Qīngqiū Friendship;Minor Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;One-Sided Attraction;Luò Bīnghé is a Mess;Protetive Liu Qingge,581,2022.11.26,30 Nov 2022,8/?,2,93,8,929,0,Incomplete
43309563,https://archiveofourown.org/works/43309563,A Deserved Redemption,Ailment_Azure,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù;백작가의 망나니가 되었다 - 유려한 | Lout of Count's Family | Trash of the Count's Family - Yulyeohan;악역의 엔딩은 죽음뿐 - 권겨을 | Death Is The Only Ending For The Villain - Kwon Gyeoeul,English,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,Gen,Original Shěn Qīngqiū;Original Cale Henituse;Original Penelope Eckhart;Shen Yuan;Kim Rok Soo;Cha Siyeon;System (Helpful);Other Character Tags to Be Added,Original Shěn Qīngqiū & Shěn Yuán;Original Cale Henituse & Kim Roksoo;Original Cale Henituse/Kim Roksoo;Original Penelope Eckart & Cha Siyeon,Drama;Angst;All of them becomes a family;Comedy;Different Dimension/World;Secrets Exposed;And I'll add more characters later to spice it up,3348,2022.12.27,27 Dec 2022,1/?,23,210,35,1661,0,Incomplete
43299301,https://archiveofourown.org/works/43299301,threadfics galore,hamsterbeam,穿书自救指南 | Scumbag System (Cartoon);人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,M/M,Mòběi-jūn;Shàng Qīnghuá;Shěn Yuán | Shěn Qīngqiū;Luò Bīnghé;Original Luò Bīnghé,Mòběi-jūn/Shàng Qīnghuá;Luò Bīnghé/Shàng Qīnghuá;Shàng Qīnghuá/Shěn Yuán | Shěn Qīngqiū,threadfics;just a whole lot of AUs;Mostly Fluff;Comedy;Alternate Universe - Modern Setting;Alternate Universe - College/University;pasted from twitter;Awkward Romance;a handful of cumplane;Twitter,67981,2022.11.27,16 Sep 2023,91/91,140,607,35,11377,0,Complete
43320385,https://archiveofourown.org/works/43320385,Don't Talk To Me Or My Son Ever Again,blackflowertea,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,General Audiences,Gen;M/M,Shěn Jiǔ | Original Shěn Qīngqiū;Original Luò Bīnghé;Liǔ Qīnggē;Cāng Qióng Mountain Sect Peak Lords;Original Characters,Original Luò Bīnghé & Shěn Jiǔ | Original Shěn Qīngqiū;Liǔ Qīnggē/Shěn Jiǔ | Original Shěn Qīngqiū,mamajiuweek2022;Parent-Child Relationship;Fluff and Humor;Slice of Life;Domestic;Slow Burn;Everybody Loves Bunhe;Shen Jiu's unlikely yet inevitable transformation from an angy baby to the MILF of your dreams;Romance will be on the backburner for a LONG time;Mentions of Shen Jiu's hard knock past;How do you raise a child without passing on your own traumas?;Angst;Heavy focus on Shen Jiu working on his trauma and trying to be a good egg,69022,2022.11.29,02 Aug 2023,10/?,711,2860,914,41129,4,Incomplete
43266456,https://archiveofourown.org/works/43266456,Payment,IkuNeko,svsss - Fandom;人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Explicit,M/M,Mòběi-jūn;Shàng Qīnghuá,Mòběi-jūn/Shàng Qīnghuá;Moshang,Gay Sex;Master & Servant;Explicit Language;Demon;Hand Job;Anal Sex;biting kink;Smut;Basically Porn;a little fluff at the end;Demon/Human,5058,2022.11.26,26 Nov 2022,1/1,1,270,26,3974,0,Complete
43260456,https://archiveofourown.org/works/43260456,A Leap of Faith,xpityx,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Explicit,M/M,Original Shěn Qīngqiū;Original Luò Bīnghé,Original Luò Bīnghé/Original Shěn Qīngqiū,Past Canonical Abuse,2404,2022.11.25,25 Nov 2022,1/1,54,670,67,4654,0,Complete
43267117,https://archiveofourown.org/works/43267117,The Ocean's Call,Auramag,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,M/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū;Mòběi-jūn;Shàng Qīnghuá,Luò Bīnghé & Shěn Yuán | Shěn Qīngqiū;Mòběi-jūn/Shàng Qīnghuá,Gothic;Angst;Kind of Happy ending?;Alternate Universe - Victorian;Grief/Mourning;Dead Shěn Yuán | Shěn Qīngqiū,3101,2022.11.26,28 Nov 2022,3/3,0,29,2,370,0,Complete
43249770,https://archiveofourown.org/works/43249770,The Lesson,Katalyna_Rose,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Explicit,M/M,Original Characters;Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū,Original Character/Original Character;Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Porn with Feelings;maybe a little plot?;just a touch;bingqiu is kind of background here ngl;Brothels;Anal Fingering;Anal Sex;Oral Sex;Voyeurism;Exhibitionism;Less kinky than it sounds but still a tiny bit kinky;the real kink is Communication;Sex Lessons;No beta we die like SQQ,7279,2022.11.25,25 Nov 2022,1/1,32,305,26,2743,0,Complete
43257603,https://archiveofourown.org/works/43257603,[PODFIC] early relationship advancement: unlocked!,mistypluie,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Underage,Explicit,M/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Oblivious Shěn Yuán | Shěn Qīngqiū;Alternate Universe - Canon Divergence;White Lotus Luò Bīnghé;No penetration;no sex from sqq's pov;Dubious Consent;Podfic & Podficced Works;Podfic Length: 10-20 Minutes;Audio Format: Streaming;Audio Format: MP3,23,2022.11.25,25 Nov 2022,1/1,3,35,1,824,0,Complete
43217800,https://archiveofourown.org/works/43217800,"If It’s A Wife Plot, Where’s My Kiss?",AceOfDivineChlorophyll,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Mature,M/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Post-Endless Abyss (Scum Villain);Pre-Relationship;Getting Together;Oblivious Shěn Yuán | Shěn Qīngqiū;Horny Shěn Yuán | Shěn Qīngqiū;Oh good that is a tag;wife plot;and Shěn Yuán | Shěn Qīngqiū is here for it;Fade to Black,4345,2022.11.23,23 Nov 2022,1/1,28,564,47,3657,0,Complete
43229541,https://archiveofourown.org/works/43229541,Unconventional Baby Trapping,munyusz,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,M/M,Original Shěn Qīngqiū;Original Luò Bīnghé;Original Shàng Qīnghuá;Mòběi-jūn,Original Luò Bīnghé/Original Shěn Qīngqiū,Fluff and Humor;no actual baby trapping or pregnancy is depicted in the fic;other cast of svsss may pop up at times,16464,2022.11.23,02 Feb 2023,10/?,292,1360,270,16582,1,Incomplete
43213149,https://archiveofourown.org/works/43213149,Wangxian and the case of the phantom of the opera,PharaohZeth,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù;人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Major Character Death,Teen And Up Audiences,M/M,Mòběi-jūn;Shàng Qīnghuá;Original Shěn Qīngqiū;Liǔ Qīnggē;Luò Bīnghé;Míng Fān (Scum Villain);Níng Yīngyīng;Wēn Qíng (Módào Zǔshī);Wēn Cháo (Módào Zǔshī);Lán Yuàn | Lán Sīzhuī;Wēn Zhúliú;Xiǎo Gōngzhǔ | Little Palace Mistress,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn;Liǔ Qīnggē/Original Shěn Qīngqiū,Mentions of other characters - Freeform;shen yuan is mentioned a lot;references to luo binghe/shen yuan;shen yuan isn't here but he is important;Shen Brothers;yue qingyuan is also mentioned;no beta we die like hetero ships in danmei novels;based on the movie kindaichi shonen no jikenbo operakazan;wangxian being the detective couple they are and solving murder cases;Murder Mystery;Modern world;ming fan/ning yingying if you squint;because i think they make a cute ship;also moshang if you pay attention to detail;Other Characters Are Mentioned;like nie huaisang and jiang cheng;who are married btw;cuz chengsang is my fav noncanon mdzs ship;translated from spanish,10910,2022.11.22,22 Nov 2022,5/5,0,16,3,356,0,Complete
43219494,https://archiveofourown.org/works/43219494,results of love,LilithKun_09 (OoooIneedanameforthissoo),人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,General Audiences,Gen;M/M,Original Shěn Qīngqiū;Cāng Qióng Mountain Sect Peak Lords;Mentioned Qiu Jianluo;Mentioned Qiu Haitang;Yuè Qīngyuán;Míng Fān (Scum Villain),Original Shěn Qīngqiū & Shěn Yuán | Shěn Qīngqiū;Cāng Qióng Mountain Sect Peak Lords & Original Shěn Qīngqiū,Original Shěn Qīngqiū and Shěn Yuán | Shěn Qīngqiū are Not the Same Person;Crack Treated Seriously;Original Shěn Qīngqiū Gets a Happy Ending;hopefully,2626,2022.11.23,31 Dec 2022,2/?,43,356,81,3652,0,Incomplete
43211790,https://archiveofourown.org/works/43211790,Call My Name and I’ll Receive Any Order,AceOfDivineChlorophyll,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,M/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Immortal-Binding Cables (Scum Villain);Post-Endless Abyss (Scum Villain);Bondage;Oblivious Shěn Yuán | Shěn Qīngqiū;Pre-Relationship,2426,2022.11.22,22 Nov 2022,1/1,27,450,24,3013,0,Complete
43171114,https://archiveofourown.org/works/43171114,next time won't you sing with me?,marquisguyun,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,M/M,Original Shěn Qīngqiū;Yuè Qīngyuán;Shěn Yuán | Shěn Qīngqiū,Original Shěn Qīngqiū/Yuè Qīngyuán,Age Regression/De-Aging;Amnesia;Shěn Yuán | Shěn Qīngqiū is Original Shěn Qīngqiū's Child;MamaJiu Week 2022,514,2022.11.20,20 Nov 2022,1/1,9,381,42,2632,1,Complete
43171867,https://archiveofourown.org/works/43171867,Saturday Romance,sillymummy,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,General Audiences,M/M,Original Shěn Qīngqiū;Shàng Qīnghuá;Qí Qīngqī;Original Mòběi-jūn;Shěn Yuán | Shěn Qīngqiū,Original Shěn Qīngqiū & Shěn Yuán | Shěn Qīngqiū,Modern Era;Millennial Shěn Yuán | Shěn Qīngqiū,1192,2022.11.20,20 Nov 2022,1/1,2,80,7,529,0,Complete
43188474,https://archiveofourown.org/works/43188474,I'm Only a Man with a Candle to Guide Me,yilinglazy,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Graphic Depictions Of Violence,Mature,No category,Liǔ Qīnggē;Original Shěn Qīngqiū;Yuè Qīngyuán,,Nightmares;Implied/Referenced Sexual Assault;Mild Language;Short One Shot;Alternate Universe - Canon Divergence;Minor Original Shěn Qīngqiū/Yuè Qīngyuán;Angst with a Happy Ending;Whump,1919,2022.11.21,21 Nov 2022,1/1,0,30,2,209,0,Complete
43167705,https://archiveofourown.org/works/43167705,Breathe In The Atmosphere,piraninjedi,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Explicit,M/M,Mòběi-jūn;Shàng Qīnghuá;Shěn Yuán | Shěn Qīngqiū;Liǔ Qīnggē;Liǔ Míngyān;Níng Yīngyīng;Shā Huálíng;Luò Bīnghé,Mòběi-jūn/Shàng Qīnghuá,Alternate Universe - Modern Setting;Alternate Universe - Office;On or off au;Smut;Mildly Dubious Consent;at first;Consensual Sex;Getting Together;Romance;Fluff;MoShang - Freeform;Modern AU;Misunderstandings;Masturbation;Pining;Light Angst;Thirsty Shàng Qīnghuá;Anal Sex;Blow Jobs;Overstimulation;Rimming;Tender Sex;Car Sex;Consensual Somnophilia;background Bingqui,47590,2022.11.20,20 Dec 2022,28/28,164,349,44,6550,0,Complete
43189584,https://archiveofourown.org/works/43189584,Shang Laoshi’s best student,VividestList,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Explicit,M/M,Mòběi-jūn;Shàng Qīnghuá,Mòběi-jūn/Shàng Qīnghuá,Teacher-Student Relationship;Alternate Universe - Student/Teacher;professor sqh;student mbj;Sexual Fantasy;Dubious Consent;Groping;Rough Sex;Rimming;Desk Sex;Floor Sex;Classroom Sex;Dirty Talk;Possessive Behavior;Plot What Plot/Porn Without Plot;I have no idea what else to put,4052,2022.11.21,21 Nov 2022,1/1,5,563,55,6010,0,Complete
43140868,https://archiveofourown.org/works/43140868,Who Is That?,SingingInTheRaiin,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,M/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū;Shàng Qīnghuá,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Soulmates;basically follows canon up to jinlan city;with the addition of soulmate stuff;Happy Ending;Shen qingqiu is so stupid and I love that for him,4773,2022.11.18,18 Nov 2022,1/1,32,938,110,4834,1,Complete
43156878,https://archiveofourown.org/works/43156878,COPY,XRandom_cosplayerx,No Fandom;Original Work;天官赐福 | Heaven Official's Blessing (Cartoon);人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,General Audiences,M/M;Multi,Rain - Character,Undisclosed Relationship(s);No Established Relationships - Relationship,Not sure how this will play out;Inconsistent posting;I hope someone will try reading this;plz;There will be more characters eventually,494,2022.11.19,19 Nov 2022,2/?,0,1,0,7,0,Incomplete
43156107,https://archiveofourown.org/works/43156107,silver screen,Daddy Jiang Cheng (gotaemin),人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,General Audiences,M/M,Luò Bīnghé;Shen Yuan,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Modern AU;Actor AU;ex boyfriends meet years later at work;threadfic;shen yuan is still in love but has too much pride and idiocy to admit it;binghe acts more like bingmei,2104,2022.11.19,19 Nov 2022,1/1,2,130,8,1131,0,Complete
43157346,https://archiveofourown.org/works/43157346,Surprise,Ehann,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,General Audiences,Gen,Original Shěn Qīngqiū;Shen Yuan;Liǔ Qīnggē,Liǔ Qīnggē/Original Shěn Qīngqiū,mamajiu;Accidental Baby Acquisition;pure fluff;Mamajiu Week,1438,2022.11.19,19 Nov 2022,1/1,92,1716,158,8751,1,Complete
43166173,https://archiveofourown.org/works/43166173,Berlin,shikanoin,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Mature,F/F,Liǔ Míngyān;Shā Huálíng;Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū;Shàng Qīnghuá;Mòběi-jūn,Liǔ Míngyān/Shā Huálíng,Bars and Pubs;Alcohol;Minor Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;I Wrote This Instead of Sleeping;Sleeping Together;Sharing a Bed;Opposites Attract;I Will Go Down With This Ship;Halloween;Halloween Costumes;Hook-Up;Kinda;Party;Alternate Universe - Bar/Pub;Alternate Universe - Modern Setting,2034,2022.11.20,20 Nov 2022,1/1,3,11,0,132,0,Complete
43133841,https://archiveofourown.org/works/43133841,"Heaven Official's Blessing, Grandmaster of Demonic Cultivation, and Scum Villain Self-Saving System Incorrect Quotes and Stuff",Empress_Of_Elements,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù;魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù;人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù;二哈和他的白猫师尊 - 肉包不吃肉 | The Husky and His White Cat Shizun - Meatbun Doesn't Eat Meat,English,No Archive Warnings Apply,General Audiences,M/M,Lán Zhàn | Lán Wàngjī;Wèi Yīng | Wèi Wúxiàn;Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū;Mòběi-jūn;Shàng Qīnghuá;Huā Chéng (Tiān Guān Cì Fú);Xiè Lián (Tiān Guān Cì Fú);Péi Sù (Tiān Guān Cì Fú);Bàn Yuè (Tiān Guān Cì Fú);Fēng Xìn (Tiān Guān Cì Fú);Mù Qíng (Tiān Guān Cì Fú);Niè Huáisāng;Jiāng Chéng | Jiāng Wǎnyín;Mo Ran | Mo Weiyu;Chu Wanning;Hè Xuán (Tiān Guān Cì Fú);Shī Qīngxuán;Xiǎo Xīngchén;Xuē Yáng | Xuē Chéngměi;Ā-Qìng (Módào Zǔshī),Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn;Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Mòběi-jūn/Shàng Qīnghuá;Huā Chéng/Xiè Lián (Tiān Guān Cì Fú);Chu Wanning/Mo Ran | Mo Weiyu;Bàn Yuè/Péi Sù (Tiān Guān Cì Fú);Fēng Xìn/Mù Qíng (Tiān Guān Cì Fú);Jiāng Chéng | Jiāng Wǎnyín/Niè Huáisāng;Hè Xuán/Shī Qīngxuán;Xiǎo Xīngchén/Xuē Yáng | Xuē Chéngměi,Swearing;Author Is Sleep Deprived;The Author is Omniscient;The Author is Projecting Onto Everyone;Shàng Qīnghuá Has Self-Esteem Issues;might add more tags in future,15921,2022.11.17,16 Jan 2023,7/?,6,40,6,1141,0,Incomplete
